Fecha,Índice general,"1. Alimentos, bebidas y tabaco","1. Alimentos, bebidas y tabaco, 1.1. Alimentos",1.1.6. Frutas y hortalizas,046 Aguacate,047 Durazno,048 Guayaba,049 Limón,050 Manzana,051 Melón,052 Naranja,055 Papaya,056 Pera,057 Piña,058 Plátanos,059 Sandía,060 Uva,061 Calabacita,062 Cebolla,063 Chayote,064 Chile poblano,066 Chile serrano,068 Ejotes,071 Jitomate,072 Lechuga y col,073 Nopales,077 Papa y otros tubérculos,079 Pepino,080 Tomate verde,082 Zanahoria,065 Chile seco,069 Frijol
Jun-18,99.35115435,99.03272896,98.96519157,95.15051188,97.17151607,102.9634753,117.4821313,103.8310515,85.53595478,95.86815122,86.62347306,102.9135428,90.85130517,119.9010441,103.6110318,100.0884467,106.0319588,92.42320394,93.98661669,95.91475026,102.2882391,91.95020673,94.67574712,87.73286776,94.98872196,99.8204822,92.97938256,83.2262575,71.46152406,98.90130725,100.6600941,101.5493063
Jul-18,99.92909207,99.98976794,100.0006795,98.94496743,99.90000762,96.67170953,104.9812685,99.56390298,95.88061576,96.72730861,99.99726109,100.6130777,96.88144482,103.6118915,98.3055029,98.27450051,101.6886598,95.02149667,99.11991867,96.95766808,99.94396524,98.97828185,104.6382584,97.18998108,98.72253195,99.65657464,97.45993907,101.1811458,93.03426325,98.50316147,100.0124546,100.2232953
Ago 2018,100.694,101.102,101.174,105.122,105.316,103.55,93.587,111.973,96.54,114.441,95.711,103.108,106.44,105.667,97.79,97.293,75.753,97.982,138.83,101.582,100.929,98.729,108.157,123.105,95.279,100.595,99.286,108.865,90.66,101.795,105.365,100
Sep-18,100.921,101.269,101.396,102.865,105.621,103.225,90.568,116.133,91.252,102.735,86.078,100.085,115.7,118.619,96.855,90.851,72.873,93.855,143.788,100.012,101.344,102.892,112.769,112.728,99.088,97.867,86.678,129.258,86.701,94.705,106.042,100
Oct-18,101.488,101.467,101.521,103.881,94.271,103.143,92.798,115.659,97.314,115.882,66.066,100.908,97.985,118.537,94.271,94.277,64.928,104.299,135.633,101.543,100.497,123.347,108.614,124.945,92.467,101.785,73.43,113.619,93.281,95.114,103.789,98.375
Nov-18,102.145,103.05,103.179,110.618,87.913,109.856,96.155,109.454,105.027,119.73,65.496,101.214,88.586,116.173,95.147,97.315,70.758,128.646,133.92,104.987,116.622,140.694,108.736,157.533,87.226,113.398,68.496,102.386,123.004,90.091,101.031,102.326
Dic 2018,103.068,105.059,105.312,118.283,86.183,121.347,109.363,116.931,105.525,121.003,64.086,100.733,89.661,115.496,94.709,97.748,82.697,131.709,144.832,101.147,122.278,223.877,107.83,161.86,87.976,133.263,73.088,105.604,165.533,95.01,100.664,104.432
Ene 2019,104.669,106.705,106.964,125.912,81.744,128.525,111.593,116.924,108.539,116.156,63.038,103.998,88.638,117.645,98.011,99.256,98.933,132.688,174.201,104.252,116.109,349.593,112.125,153.772,99.787,147.224,74.986,112.156,121.191,93.769,98.614,105.694
Feb-19,104.136,104.862,104.854,112.946,79.415,123.84,102.907,121.633,106.144,113.475,61.176,106.834,90.7,112.886,109.45,99.299,125.792,117.16,196.591,115.352,105.377,228.15,104.484,113.922,95.128,110.559,71.01,118.282,90.52,90.886,98.973,104.469
Mar-19,103.991,103.984,103.928,106.305,78.771,101.049,105.313,199.8,109.13,111.312,60.819,103.033,86.055,110.227,110.068,106.713,126.382,121.263,188.832,108.882,110.759,139.734,114.914,104.054,91.575,103.541,66.862,118.471,85.482,88.665,100.664,105.15
Abr 2019,104.21,104.919,104.874,104.653,92.131,102.654,109.253,191.67,110.21,114.637,58.335,95.511,88.493,111.575,107.448,105.181,122.428,114.818,199.758,109.78,120.556,113.215,121.393,95.621,89.758,103.843,72.233,105.318,83.817,88.494,100.003,106.026
May-19,104.575,105.675,105.688,105.292,115.489,101.61,109.883,134.3,113.195,111.829,61.035,94.46,87.745,106.73,102.612,103.162,130.114,99.07,170.804,114.803,115.957,132.694,105.787,101.572,90.338,113.441,73.257,95.511,75.963,87.19,101.584,105.588
Jun-19,104.452,105.437,105.44,103.28,129.618,109.031,109.484,106.895,104.66,115,68.356,94.934,91.302,109.107,103.047,96.601,107.008,106.112,151.896,180.739,107.549,113.434,100.451,98.764,90.033,114.475,69.982,96.258,79.681,92.868,101.989,105.15
Jul-19,105.02,106.683,106.707,104.952,142.889,107.728,108.01,113.249,104.041,122.269,80.594,98,94.107,115.681,106.691,102.156,83.11,103.303,163.872,139.114,108.577,117.152,98.175,93.566,92.593,114.205,72.112,101.121,81.867,105.641,101.989,105.15
Ago 2019,104.465,105.258,105.148,101.796,125.701,105.464,104.49,159.411,101.415,119.685,84.718,109.626,92.839,148.444,106.343,97.939,83.882,98.174,145.311,107.586,104.844,105.309,101.017,87.063,94.986,110.557,72.923,109.814,77.329,101.286,101.989,105.15
Sep-19,104.682,105.493,105.362,102.605,111.959,106.333,103.402,156.2,97.171,130.157,90.871,122.25,91.859,161.154,109.557,96.665,93.216,105.834,132.005,103.1,119.096,120.201,103.08,93.55,92.433,114.861,67.024,110.102,76.05,112.202,101.989,105.15
Oct-19,105.188,105.788,105.632,104.104,100.98,108.032,101.003,141.237,103.449,125.888,77.918,119.481,92.035,156.924,115.026,96.954,93.397,101.111,124.892,107.946,133.672,127.344,105.311,105.503,91.323,110.8,64.021,101.997,79.353,116.482,101.648,106.613
Nov-19,105.69,106.651,106.565,106.135,96.087,116.15,106.838,127.005,99.325,139.127,75.756,125.497,87.949,158.503,119.612,94.955,101.155,103.74,123.123,108.435,152.582,129.245,116.505,114.041,90.321,134.01,65.692,106.804,87.703,118.726,101.989,106.803
Dic 2019,106.096,107.034,106.982,108.652,93.592,124.771,111.616,123.693,105.365,130.723,75.062,124.653,82.99,173.566,115.005,111.746,120.06,109.399,143.693,102.356,150.564,119.636,117.031,123.884,91.144,140.325,63.225,117.533,100.697,115.515,100.845,107.207
Ene 2020,107.123,108.946,108.733,116.751,90.87,125.588,111.678,108.758,100.333,149.556,72.891,119.305,84.541,171.395,121.291,108.655,144.134,138.176,143.722,103.445,141.815,139.332,120.219,169.825,89.75,135.642,63.473,142.482,110.768,111.683,102.339,108.488
Feb-20,107.528,109.66,109.447,118.776,89.554,137.236,114.314,123.637,96.403,139.17,69.875,119.632,81.98,170.166,128.653,108.338,145.791,133.203,135.193,114.951,127.814,133.308,108.465,184.968,88.708,130.79,64.664,150.691,153.649,105.437,102.431,108.908
Mar-20,107.509,110.423,110.215,117.747,95.207,140.483,117.988,164.328,97.042,140.446,67.599,118.989,82.452,152.866,129.278,108.295,148.312,144.208,131.821,108.495,130.979,155.232,110.188,160.639,89.159,125.156,72.066,156.985,150.906,109.908,103.138,111.959
Abr 2020,107.965,112.9,112.696,121.422,105.944,155.102,124.352,189.941,98.281,140.126,69.914,118.722,90.263,137.77,123.718,111.851,165.91,136.042,133.362,117.417,132.089,248.996,134.132,131.203,98.192,131.561,74.405,139.55,108.001,113.613,103.425,125.073
May-20,108.764,114.141,113.999,132.241,121.904,145.985,123.029,164.181,101.724,138.121,75.962,109.605,99.134,137.142,121.501,113.828,167.28,137.154,136.233,209.805,131.973,299.956,126.858,170.786,102.071,131.911,76.848,126.533,102.722,109.898,103.844,134.86
Jun-20,108.896,113.255,112.971,121.472,122.749,119.713,121.377,143.199,101.204,147.718,100.452,119.915,97.654,148.002,109.618,115.299,149.367,127.25,119.835,194.053,125.667,233.184,116.411,122.466,100.028,131.41,78.45,127.579,95.198,118.757,103.844,136.802
Jul-20,109.214,112.859,112.565,116.842,112.417,106.916,121.957,130.021,101.554,146.923,105.797,114.238,96.392,150.789,123.842,110.55,88.781,117.078,111.621,130.352,117.196,124.328,117.149,132.051,103.749,126.576,86.37,126.849,81.376,124.986,103.844,137.736
Ago 2020,109.642,112.942,112.697,117.317,106.136,101.093,116.061,154.272,99.721,155.873,89.241,112.007,102.385,170.416,124.783,110.919,93.908,122.268,119.525,120.704,123.036,115.469,117.904,141.393,102.732,121.83,82.059,131.66,94.306,119.541,103.844,136.487
Sep-20,109.755,113.055,112.806,115.96,93.351,100.587,110.434,160.588,101.856,138.588,69.155,113.997,99.827,177.397,119.284,109.567,101.827,122.431,148.936,118.009,130.168,142.101,113.225,121.349,90.156,125.348,79.019,128.96,101.327,116.166,103.617,137.465
Oct-20,110.443,113.658,113.42,119.223,90.667,106.618,109.967,144.064,102.036,136.51,62.332,134.548,101.234,162.505,116.616,108.697,105.282,154.868,189.383,126.65,141.652,140.232,126.055,131.367,91.493,132.321,77.333,130.478,92.593,118.759,101.234,136.161
Nov-20,110.515,113.692,113.408,115.336,86.608,117.177,113.994,123.893,100.635,148.655,56.986,141.891,97.881,155.196,111.663,108.358,109.593,122.372,194.092,133.254,137.339,126.344,130.244,108.558,94.683,133.729,72.046,128.73,88.999,118.702,104.706,141.828
Dic 2020,110.618,113.247,112.991,108.243,81.566,136.592,115.255,118.999,102.213,140.729,57.157,113.708,95.821,160.754,114.037,110.478,126.737,112.829,155.389,145.407,130.22,99.184,121.649,84.929,95.037,122.515,73.902,132.987,86.157,119.643,105.17,141.828
Ene 2021,111.126,113.643,113.289,108.438,77.929,123.527,115.493,134.421,101.928,137.699,54.867,110.579,98.486,155.614,115.647,113.271,126.84,121.443,129.577,140.83,127.313,88.841,115.952,91.869,87.395,124.37,94.629,121.712,78.667,124.571,105.17,141.03
Feb-21,111.801,114.76,114.417,107.781,74.673,136.055,119.274,168.255,98.379,141.576,54.202,111.717,100.817,167.24,120.675,113.691,149.672,119.571,113.616,152.805,124.419,92.463,125.045,79.645,90.275,131.559,106.252,123.862,75.642,121.071,105.62,143.122
Mar-21,113.22,117.079,116.861,108.481,77.907,119.234,132.941,182.708,96.753,134.014,56.258,111.182,98.45,152.756,119.07,108.981,160.132,139.177,105.508,122.926,116.4,104.077,158.703,79.95,87.537,122.579,102.205,132.31,88.483,122.236,106.873,145.697
Abr 2021,114.304,119.76,119.649,117.435,94.002,126.547,137.288,180.518,100.605,150.266,59.709,112.855,99.06,146.274,120.227,106.349,151.548,131.653,112.02,109.846,113.498,169.719,149.177,116.152,92.589,123.106,80.276,163.601,98.843,119.87,106.95,143.767
May-21,114.9,120.646,120.58,121.358,96.095,136.026,157.575,162.785,104.668,119.476,66.715,115.768,102.332,152.847,122.448,105.649,169.825,125.412,108.423,133.001,116.959,196.153,137.874,134.246,96.138,123.685,76.3,142.357,105.921,120.165,105.847,140.118
Jun-21,115.3,120.796,120.684,120.913,100.253,135.866,144.352,148.152,106.063,118.22,78.468,111.598,105.396,149.295,121.736,112.838,165.762,119.741,111.757,143.714,117.62,131.601,124.08,157.377,101.19,121.938,74.196,114.682,98.61,115.183,106.95,136.587
Jul-21,116.217,121.924,121.962,122.168,106.004,125.692,138.509,134.496,114.016,122.745,82.965,114.598,103.922,159.219,124.134,108.597,138.515,141.853,138.262,146.887,118.844,129.191,122.609,148.725,102.185,125.843,78.396,125.27,94.566,115.489,108.642,136.818
Ago 2021,116.948,123.991,124.109,128.954,117.279,122.196,137.771,135.999,120.768,127.274,98.937,119.299,110.572,191.678,135.479,104.746,143.279,140.47,159.063,148.467,126.42,196.596,123.729,147.469,101.232,128.479,78.413,132.664,90.865,116.873,109.137,136.499
Sep-21,117.296,123.876,124.018,132.484,110.64,118.214,132.473,145.642,114.99,136.57,96.558,118.987,106.293,200.192,126.86,108.804,143.675,136.889,175.948,138.236,139.701,223.429,159.698,158.405,101.849,127.773,77.62,138.749,94.73,116.196,108.29,136.499
Oct-21,118.217,124.036,124.182,132.754,113.715,128.557,130.55,153.553,122.893,147.499,70.784,136.917,116.051,214.337,125.67,134.477,122.42,131.862,201.866,127.264,133.39,266.529,134.717,130.148,105.247,136.51,72.021,143.213,110.127,115.559,112.477,137.651
Nov-21,119.789,127.14,127.385,143.717,108.16,144.188,143.28,154.39,125.156,165.316,68.379,158.946,123.955,204.159,120.625,147.091,130.656,137.861,203.895,127.936,139.984,279.834,134.553,182.774,108.599,150.19,72.016,143.416,177.484,117.258,112.913,138.228
Dic 2021,119.76,126.654,126.872,130.73,106.707,143.125,139.29,243.847,125.341,142.705,67.654,138.558,124.001,199.508,123.679,146.774,140.142,151.072,192.78,127.021,208.265,163.304,129.108,136.209,110.13,143.308,76.987,143.046,146.697,115.201,117.055,141.815
Ene 2022,120.662,127.248,127.341,126.854,112.717,129.455,137.438,381.275,122.477,147.479,66.047,133.009,116.169,195.431,141.64,146.302,155.948,170.171,193.564,130.441,203.98,129.56,145.059,109.177,106.217,138.874,90.156,137.644,115.027,116.114,118.077,143.13
Feb-22,121.508,128.105,128.242,125.128,124.588,136.695,142.35,420.68,123.41,119.674,65.265,137.928,119.122,191.798,150.578,142.831,162.138,136.678,199.103,149.297,165.296,121.801,136.924,98.978,104.845,135.236,84.343,132.519,103.708,114.135,115.409,142.538
Mar-22,123.144,131.169,131.426,132.669,143.857,139.265,140.57,376.289,121.611,134.641,63.55,133.397,117.619,187.34,149.832,153.211,171.145,131.469,220.834,138.224,155.357,184.58,155.297,115.871,103.213,133.017,79.066,147.417,102.142,108.566,116.205,143.346
Abr 2022,124.017,133.166,133.525,134.842,160.007,134.886,149.627,298.465,120.588,127.788,65.987,138.828,115.122,184.105,143.34,163.846,143.182,136.583,182.511,129.289,168.243,237.853,160.8,114.382,105.618,131.96,79.086,158.636,101.659,112.151,125.469,143.639
May-22,124.822,134.472,134.894,135.248,193.724,130.773,157.195,222.645,120.941,111.954,80.132,138.511,112.444,187.741,136.598,142.626,130.552,149.438,167.801,174.377,184.635,172.22,153.926,133.723,103.237,131.216,91.28,151.926,102.539,107.22,129.631,146.858
